Unvalidated IDs filtered by gender:male sorted by IDs ascending
Person{id='30001028583', date='20000102', gender='male', isValid=false}
Person{id='55812081784', date='19581208', gender='male', isValid=false}
Person{id='55812087355', date='19581208', gender='male', isValid=false}
Person{id='55812109149', date='19581210', gender='male', isValid=false}
Person{id='55812115111', date='19581211', gender='male', isValid=false}
Person{id='55812122455', date='19581212', gender='male', isValid=false}
Person{id='55812129838', date='19581212', gender='male', isValid=false}
Person{id='55812132470', date='19581213', gender='male', isValid=false}
Person{id='55812147998', date='19581214', gender='male', isValid=false}
Person{id='55812153608', date='19581215', gender='male', isValid=false}
Person{id='55812165988', date='19581216', gender='male', isValid=false}
Person{id='55812181599', date='19581218', gender='male', isValid=false}
Person{id='55812246384', date='19581224', gender='male', isValid=false}
Person{id='55812249925', date='19581224', gender='male', isValid=false}
Person{id='55812258843', date='19581225', gender='male', isValid=false}
Person{id='55812261356', date='19581226', gender='male', isValid=false}
Person{id='55812262679', date='19581226', gender='male', isValid=false}
Person{id='55812269108', date='19581226', gender='male', isValid=false}
Person{id='55812282181', date='19581228', gender='male', isValid=false}
Person{id='55901022606', date='19590102', gender='male', isValid=false}
Person{id='55901026164', date='19590102', gender='male', isValid=false}
Person{id='55901034262', date='19590103', gender='male', isValid=false}
Person{id='55901064924', date='19590106', gender='male', isValid=false}
Person{id='55901083076', date='19590108', gender='male', isValid=false}
Person{id='55901098067', date='19590109', gender='male', isValid=false}
Person{id='55901104287', date='19590110', gender='male', isValid=false}
Person{id='55901109633', date='19590110', gender='male', isValid=false}
Person{id='55901131283', date='19590113', gender='male', isValid=false}
Person{id='55901133035', date='19590113', gender='male', isValid=false}
Person{id='55901134486', date='19590113', gender='male', isValid=false}
Person{id='55901136745', date='19590113', gender='male', isValid=false}
Person{id='55901163267', date='19590116', gender='male', isValid=false}
Person{id='55901174690', date='19590117', gender='male', isValid=false}
Person{id='55901177055', date='19590117', gender='male', isValid=false}
Person{id='55901279558', date='19590127', gender='male', isValid=false}
Person{id='55901288106', date='19590128', gender='male', isValid=false}
Person{id='55902013560', date='19590201', gender='male', isValid=false}
Person{id='55902045282', date='19590204', gender='male', isValid=false}
Person{id='55902059774', date='19590205', gender='male', isValid=false}
Person{id='55902077087', date='19590207', gender='male', isValid=false}
Person{id='55902091121', date='19590209', gender='male', isValid=false}
Person{id='55902127484', date='19590212', gender='male', isValid=false}
Person{id='55902131668', date='19590213', gender='male', isValid=false}
Person{id='55902133931', date='19590213', gender='male', isValid=false}
Person{id='55902177891', date='19590217', gender='male', isValid=false}
Person{id='55902183794', date='19590218', gender='male', isValid=false}
Person{id='55902197429', date='19590219', gender='male', isValid=false}
Person{id='55902216161', date='19590221', gender='male', isValid=false}
Person{id='55902234162', date='19590223', gender='male', isValid=false}
Person{id='55902242586', date='19590224', gender='male', isValid=false}
Person{id='55902248924', date='19590224', gender='male', isValid=false}
Person{id='55902268570', date='19590226', gender='male', isValid=false}
Person{id='55902271303', date='19590227', gender='male', isValid=false}
Person{id='55903026863', date='19590302', gender='male', isValid=false}
Person{id='55903034721', date='19590303', gender='male', isValid=false}
Person{id='55903051777', date='19590305', gender='male', isValid=false}
Person{id='55903081345', date='19590308', gender='male', isValid=false}
Person{id='55903085048', date='19590308', gender='male', isValid=false}
Person{id='55903127560', date='19590312', gender='male', isValid=false}
Person{id='55903128563', date='19590312', gender='male', isValid=false}
Person{id='55903131010', date='19590313', gender='male', isValid=false}
Person{id='55903145769', date='19590314', gender='male', isValid=false}
Person{id='55903159564', date='19590315', gender='male', isValid=false}
Person{id='55903176763', date='19590317', gender='male', isValid=false}
Person{id='55903203498', date='19590320', gender='male', isValid=false}
Person{id='55903219857', date='19590321', gender='male', isValid=false}
Person{id='55903238800', date='19590323', gender='male', isValid=false}
Person{id='55903245484', date='19590324', gender='male', isValid=false}
Person{id='55903256167', date='19590325', gender='male', isValid=false}
Person{id='55903281213', date='19590328', gender='male', isValid=false}
Person{id='55904012109', date='19590401', gender='male', isValid=false}
Person{id='55904012178', date='19590401', gender='male', isValid=false}
Person{id='55904021159', date='19590402', gender='male', isValid=false}
Person{id='55904022030', date='19590402', gender='male', isValid=false}
Person{id='55904047098', date='19590404', gender='male', isValid=false}
Person{id='55904067881', date='19590406', gender='male', isValid=false}
Person{id='55904105088', date='19590410', gender='male', isValid=false}
Person{id='55904113384', date='19590411', gender='male', isValid=false}
Person{id='55904116801', date='19590411', gender='male', isValid=false}
Person{id='55904117338', date='19590411', gender='male', isValid=false}
Person{id='55904123931', date='19590412', gender='male', isValid=false}
Person{id='55904142440', date='19590414', gender='male', isValid=false}
Person{id='55904147682', date='19590414', gender='male', isValid=false}
Person{id='55904165844', date='19590416', gender='male', isValid=false}
Person{id='55904166268', date='19590416', gender='male', isValid=false}
Person{id='55904177795', date='19590417', gender='male', isValid=false}
Person{id='55904206398', date='19590420', gender='male', isValid=false}
Person{id='55904217820', date='19590421', gender='male', isValid=false}
Person{id='55904252714', date='19590425', gender='male', isValid=false}
Person{id='55904272867', date='19590427', gender='male', isValid=false}
Person{id='55905018051', date='19590501', gender='male', isValid=false}
Person{id='55905026533', date='19590502', gender='male', isValid=false}
Person{id='55905036523', date='19590503', gender='male', isValid=false}
Person{id='55905042934', date='19590504', gender='male', isValid=false}
Person{id='55905047453', date='19590504', gender='male', isValid=false}
Person{id='55905052714', date='19590505', gender='male', isValid=false}
Person{id='55905061202', date='19590506', gender='male', isValid=false}
Person{id='55905087031', date='19590508', gender='male', isValid=false}
Person{id='55905087245', date='19590508', gender='male', isValid=false}
Person{id='55905119844', date='19590511', gender='male', isValid=false}
Person{id='55905126905', date='19590512', gender='male', isValid=false}
Person{id='55905129759', date='19590512', gender='male', isValid=false}
Person{id='55905166436', date='19590516', gender='male', isValid=false}
Person{id='55905169317', date='19590516', gender='male', isValid=false}
Person{id='55905183660', date='19590518', gender='male', isValid=false}
Person{id='55905187533', date='19590518', gender='male', isValid=false}
Person{id='55905191074', date='19590519', gender='male', isValid=false}
Person{id='55905201357', date='19590520', gender='male', isValid=false}
Person{id='55905212122', date='19590521', gender='male', isValid=false}
Person{id='55905217180', date='19590521', gender='male', isValid=false}
Person{id='55905256627', date='19590525', gender='male', isValid=false}
Person{id='55905263513', date='19590526', gender='male', isValid=false}
Person{id='55905275173', date='19590527', gender='male', isValid=false}
Person{id='55905288197', date='19590528', gender='male', isValid=false}
Person{id='55906042652', date='19590604', gender='male', isValid=false}
Person{id='55906061963', date='19590606', gender='male', isValid=false}
Person{id='55906064632', date='19590606', gender='male', isValid=false}
Person{id='55906073783', date='19590607', gender='male', isValid=false}
Person{id='55906074450', date='19590607', gender='male', isValid=false}
Person{id='55906112588', date='19590611', gender='male', isValid=false}
Person{id='55906123359', date='19590612', gender='male', isValid=false}
Person{id='55906132652', date='19590613', gender='male', isValid=false}
Person{id='55906156282', date='19590615', gender='male', isValid=false}
Person{id='55906168234', date='19590616', gender='male', isValid=false}
Person{id='55906177036', date='19590617', gender='male', isValid=false}
Person{id='55906184571', date='19590618', gender='male', isValid=false}
Person{id='55906199576', date='19590619', gender='male', isValid=false}
Person{id='55906203640', date='19590620', gender='male', isValid=false}
